blockNumber,date,hour,minute,tokenName,token_amount,tokenPrice,dollar_volume
19154373,2024-02-04,10,31,Tether USD,2000.0,1.000081045487739,2000.162090975478
19160829,2024-02-05,8,16,LUSD Stablecoin,2000.0,0.997266,1994.532
19161846,2024-02-05,11,43,USD Coin,2000.0,1.000580838807651,2001.1616776153019
